GPIO11,216,31,GPIO_PZ0,AH34,Y33,unused_GPIO_PZ0,GPIO3_PZ.00,vimclk2_alt3,,,,B,,,,,VIMCLK2,RSVD1,RSVD2,RSVD3,RSVD1,pz0,vddio_sys,wake34,,pd,FALSE,,,GPIO_PZ0,,PULL_UP,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PZ.00,Input,Int PU,No,,,,,,,GPIO #11 or Camera MCLK #3,Expansion Header
,,,GPIO_PZ1,AH38,AC31,unused_GPIO_PZ1,GPIO3_PZ.01,,SDMMC1_CD,,,B,B,I,,,VIMCLK2,SDMMC1,RSVD2,RSVD3,RSVD2,pz1,vddio_sys,wake35,,pd,FALSE,,,SDMMC1,,PULL_UP,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,SDMMC1_CD,Input,Int PU,Yes,,,,, ,,SDMMC1_CD*,SD Card Detect
GPIO08,208,,GPIO_PZ2,AK34,AC32,unused_GPIO_PZ2,GPIO3_PZ.02,SDMMC3_CD,,,,B,I,,,,SDMMC3,CCLA,RSVD2,RSVD3,RSVD2,pz2,vddio_sys,wake36,,pd,FALSE,,,GPIO_PZ2,,PULL_UP,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PZ.02,Input,Int PU,No,,,,,,,GPIO #8 or SD Card Detect,Fan
,,,GPIO_PZ3,AH32,AD33,unused_GPIO_PZ3,GPIO3_PZ.03,,,,,B,,,,,SDMMC3,RSVD1,RSVD2,RSVD3,RSVD1,pz3,vddio_sys,,,pd,FALSE,,,GPIO_PZ3,,NORMAL,NORMAL,DISABLE,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PZ.03,Output,Drive 0,,,,,,,,SDMMC_VDD_EN,Enable VDD to SDCARD
,,,GPIO_PZ4,AC34,V34,unused_GPIO_PZ4,GPIO3_PZ.04,SDMMC1_WP,,,,B,I,,,,SDMMC1,RSVD1,RSVD2,RSVD3,RSVD1,pz4,vddio_sys,,,pd,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_GPIO_PZ4,Not Assigned,,,,,,,,,Not used,UNUSED
,,,GPIO_PZ5,AB37,V28,unused_GPIO_PZ5,GPIO3_PZ.05,SOC_THERM_OC3_N,,,,B,I,,,,SOC,RSVD1,RSVD2,RSVD3,RSVD1,pz5,vddio_sys,wake49,,pd,FALSE,,,SOC,,PULL_UP,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,SOC_THERM_OC3_N,Input,Int PU,No,,,,,,,SOC_THERM*,INA CRIT Signal
,,,CLK_REQ,AE34,R32,unused_CLK_REQ,,sys_clk_req,,,,,O,,,,SYS,RSVD1,RSVD2,RSVD3,RSVD1,clk_req,vddio_sys,,,1,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_CLK_REQ,Not Assigned,,,,,,,,,Not used,UNUSED
,,,CORE_PWR_REQ,AH33,Y34,unused_CORE_PWR_REQ,,core_pwr_req,,,,,O,,,,CORE,RSVD1,RSVD2,RSVD3,RSVD1,core_pwr_req,vddio_sys,,,1,FALSE,,,CORE,,NORMAL,NORMAL,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,core_pwr_req,Output,,,,,,,,,SOC_PWR_REQ,SOC Power Request
,,,CPU_PWR_REQ,AC33,V33,unused_CPU_PWR_REQ,,cpu_pwr_req,,,,,O,,,,CPU,RSVD1,RSVD2,RSVD3,RSVD1,cpu_pwr_req,vddio_sys,,,0,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_CPU_PWR_REQ,Not Assigned,,,,,,,,,Not used,UNUSED
,,,PWR_INT_N,AF38,AC33,unused_PWR_INT_N,,PMICINTR,,,,,I,,,,PMI,RSVD1,RSVD2,RSVD3,RSVD1,pwr_int_n,vddio_sys,wake51,,z,FALSE,,,PMI,,PULL_UP,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,PMICINTR,Input,Int PU,Yes,,,,,,,PMIC_PWR_INT*,PMIC Interrupt
UART,,,UART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8V,,
I2S0_DIN,195,38,DAP4_DIN,AM38,AL34,unused_DAP4_DIN,GPIO3_PJ.05,I2S4B_SDATA_IN,,,,B,I,,,,I2S4B,RSVD1,RSVD2,RSVD3,RSVD1,dap4_din_pj5,vddio_uart,,,pd,FALSE,,,GPIO_PJ5,,PULL_DOWN,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PJ.05,Input,Int PD,,,,,, ,,I2S Audio Port 0 Data In,Expansion Header
I2S0_DOUT,193,40,DAP4_DOUT,AM34,AG30,unused_DAP4_DOUT,GPIO3_PJ.06,I2S4B_SDATA_OUT,,,,B,B,,,,I2S4B,RSVD1,RSVD2,RSVD3,RSVD1,dap4_dout_pj6,vddio_uart,,,pd,FALSE,,,GPIO_PJ6,,PULL_DOWN,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PJ.06,Input,Int PD,,,,,,,,I2S Audio Port 0 Data Out,
I2S0_FS,197,35,DAP4_FS,AK36,AJ33,unused_DAP4_FS,GPIO3_PJ.04,I2S4B_LRCK,,,,B,B,,,,I2S4B,RSVD1,RSVD2,RSVD3,RSVD1,dap4_fs_pj4,vddio_uart,,,pd,FALSE,,,GPIO_PJ4,,PULL_DOWN,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PJ.04,Input,Int PD,,,,,,,,I2S Audio Port 0 Left/Right Clock,
I2S0_SCLK,199,12,DAP4_SCLK,AM36,AG31,unused_DAP4_SCLK,GPIO3_PJ.07,I2S4B_SCLK,,,,B,B,,,,I2S4B,RSVD1,RSVD2,RSVD3,RSVD1,dap4_sclk_pj7,vddio_uart,,,pd,FALSE,,,GPIO_PJ7,,PULL_DOWN,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PJ.07,Input,Int PD,,,,,,,,I2S Audio Port 0 Clock,
I2C0_SCL,185,28,GEN1_I2C_SCL,AM33,AH30,unused_GEN1_I2C_SCL,GPIO3_PJ.01,I2C1_CLK,,,,B,B,,,,I2C1,RSVD1,RSVD2,RSVD3,RSVD1,gen1_i2c_scl_pj1,vddio_uart,,,z,FALSE,,,I2C1,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,I2C1_CLK,Bidirectional,,,,Enable,2.2K,,,,General I2C 0 Clock.  2.2k? pull-up to 3.3V on module.,"Generic I2C, Expansion Header"
I2C0_SDA,187,27,GEN1_I2C_SDA,AM37,AK33,unused_GEN1_I2C_SDA,GPIO3_PJ.00,I2C1_DAT,,,,B,B,,,,I2C1,RSVD1,RSVD2,RSVD3,RSVD1,gen1_i2c_sda_pj0,vddio_uart,wake12,,z,FALSE,,,I2C1,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,I2C1_DAT,Bidirectional,,No,,Enable,2.2K,,,,General I2C 0 Data.  2.2k? pull-up to 3.3V on the module.,
I2C1_SCL,189,5,GEN2_I2C_SCL,AN36,AL33,unused_GEN2_I2C_SCL,GPIO3_PJ.02,I2C2_CLK,,,,B,B,,,,I2C2,RSVD1,RSVD2,RSVD3,RSVD1,gen2_i2c_scl_pj2,vddio_uart,,,z,FALSE,,,I2C2,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,I2C2_CLK,Bidirectional,,,,Enable,2.2K,,,,General I2C 1 Clock.  2.2k? pull-up to 3.3V on the module.,"Generic I2C, Expansion Header"
I2C1_SDA,191,3,GEN2_I2C_SDA,AL36,AG32,unused_GEN2_I2C_SDA,GPIO3_PJ.03,I2C2_DAT,,,,B,B,,,,I2C2,RSVD1,RSVD2,RSVD3,RSVD1,gen2_i2c_sda_pj3,vddio_uart,wake13,,z,FALSE,,,I2C2,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,I2C2_DAT,Bidirectional,,No,,Enable,2.2K,,,,General I2C 1 Data.  2.2k? pull-up to 3.3V on the module.,
UART1_TXD,203,8,UART2_TX,AL33,AG33,unused_UART2_TX,GPIO3_PG.00,UB3_TXD,,,UART_APE_TXD*,B,O,B,,,UARTB,I2S4A,SPDIF,UART,UARTB,uart2_tx_pg0,vddio_uart,,,pd,FALSE,,,UARTB,,NORMAL,NORMAL,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,UB3_TXD,Output,,,,,,,,,UART #1 Transmit,Expansion Header
UART1_RXD,205,10,UART2_RX,AJ37,AG34,unused_UART2_RX,GPIO3_PG.01,UB3_RXD,,SPDIF_OUT*,UART_APE_RXD*,B,I,I,,,UARTB,I2S4A,SPDIF,UART,UARTB,uart2_rx_pg1,vddio_uart,,,pu,FALSE,,,UARTB,,PULL_DOWN,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,UB3_RXD,Input,Int PD,,,,,,,,UART #1 Receive,
UART1_RTS*,207,11,UART2_RTS,AJ36,AK34,unused_UART2_RTS,GPIO3_PG.02,UB3_RTS,,,UART_APE_RTS*,B,O,B,,,UARTB,I2S4A,RSVD2,RSVD2,RSVD2,uart2_rts_pg2,vddio_uart,,,pd,FALSE,,,GPIO_PG2,,PULL_DOWN,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PG.02,Input,Int PD,,,,,,,,UART #1 Request to Send,
UART1_CTS*,209,36,UART2_CTS,AL34,AJ34,unused_UART2_CTS,GPIO3_PG.03,UB3_CTS,,,UART_APE_CTS*,B,I,B,,,UARTB,I2S4A,RSVD2,RSVD2,RSVD2,uart2_cts_pg3,vddio_uart,wake6,,pd,FALSE,,,GPIO_PG3,,PULL_DOWN,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PG.03,Input,Int PD,No,,,,,,,UART #1 Clear to Send,
DEBUG,,,DEBUG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8V,,
UART2_TXD,236,,UART1_TX,K38,J30,unused_UART1_TX,GPIO3_PU.00,UA3_TXD,,,,B,O,,,,UARTA,RSVD1,RSVD2,RSVD3,RSVD1,uart1_tx_pu0,vddio_debug,,ram_code1,pd,FALSE,,,UARTA,,NORMAL,NORMAL,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,UA3_TXD,Output,,,,,,,,,UART #2 Transmit.,UART
UART2_RXD,238,,UART1_RX,J36,G30,unused_UART1_RX,GPIO3_PU.01,UA3_RXD,,,,B,I,,,,UARTA,RSVD1,RSVD2,RSVD3,RSVD1,uart1_rx_pu1,vddio_debug,,,pd,FALSE,,,UARTA,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,UA3_RXD,Input,,,,,,,,,UART #2 Receive,
,,,UART1_RTS,K33,H30,unused_UART1_RTS,GPIO3_PU.02,UA3_RTS,,,,B,O,,,,UARTA,RSVD1,RSVD2,RSVD3,RSVD1,uart1_rts_pu2,vddio_debug,,ram_code0,pd,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_UART1_RTS,Not Assigned,,,,,,,,,UART1_RTS_AP*,STRAP
,,,UART1_CTS,K37,H33,unused_UART1_CTS,GPIO3_PU.03,UA3_CTS,,,,B,I,,,,UARTA,RSVD1,RSVD2,RSVD3,RSVD1,uart1_cts_pu3,vddio_debug,,,pd,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_UART1_CTS,Not Assigned,,,,,,,,,Not used,UNUSED
,,,JTAG_RTCK,L38,J32,unused_JTAG_RTCK,,JTAG_RTCK,,,,,O,,,,JTAG,RSVD1,RSVD2,RSVD3,RSVD1,jtag_rtck,vddio_debug,,,0,FALSE,,,JTAG,,NORMAL,NORMAL,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,JTAG_RTCK,Output,,,,,,,,,JTAG_RTCK,JTAG
,,,JTAG_TRST_N,L33,J33,unused_JTAG_TRST_N,,JTAG_TRST_N,,,,,I,,,,,,,,,,vddio_debug,,,pd,FALSE,,,,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,JTAG_TRST_N,Input,,,,,,100K,,,JTAG_TRST_N_AP,
,,,JTAG_TDO,L36,H34,unused_JTAG_TDO,,JTAG_TDO,,,,,O,,,,,,,,,,vddio_debug,,,z,FALSE,,,,,NORMAL,NORMAL,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,JTAG_TDO,Output,,,,,,,,,JTAG_TDO,
,,,JTAG_TMS,L34,J34,unused_JTAG_TMS,,JTAG_TMS,,,,,I,,,,,,,,,,vddio_debug,,,pu,FALSE,,,,,PULL_UP,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,JTAG_TMS,Input,Int PU,,,,,,,,JTAG_TMS,
,,,JTAG_TCK,K34,H32,unused_JTAG_TCK,,JTAG_TCK,,,,,I,,,,,,,,,,vddio_debug,,,z,FALSE,,,,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,JTAG_TCK,Input,,,,,,100K,,,JTAG_TCK_AP,
,,,JTAG_TDI,K36,H31,unused_JTAG_TDI,,JTAG_TDI,,,,,I,,,,,,,,,,vddio_debug,,,pu,FALSE,,,,,PULL_UP,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,JTAG_TDI,Input,Int PU,,,,,,,,JTAG_TDI,
,,,TEST_MODE_EN,L37,H29,unused_TEST_MODE_EN,,TEST_MODE_EN,,,,,I,,,,,,,,,,vddio_debug,,,z,FALSE,,,,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,TEST_MODE_EN,Input,,,,,,0,,,TEST_MODE_EN,
GPIO (3.3V Capable),,,GPIO (3.3V Capable),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,,
,,,GPIO_PK0,AP34,AK31,unused_GPIO_PK0,GPIO3_PK.00,,,,,B,,,,,IQC0,I2S5B,RSVD2,RSVD3,RSVD2,pk0,vddio_gpio,,,pd,FALSE,,,RSVD2,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_GPIO_PK0,Not Assigned,,,,,,,,,Not used,UNUSED
,,,GPIO_PK1,AR37,AJ30,unused_GPIO_PK1,GPIO3_PK.01,,,,,B,,,,,IQC0,I2S5B,RSVD2,RSVD3,RSVD2,pk1,vddio_gpio,,,pd,FALSE,,,RSVD2,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_GPIO_PK1,Not Assigned,,,,,,,,,Not used,UNUSED
,,,GPIO_PK2,AP37,AJ32,unused_GPIO_PK2,GPIO3_PK.02,,,,,B,,,,,IQC0,I2S5B,RSVD2,RSVD3,RSVD2,pk2,vddio_gpio,,,pd,FALSE,,,RSVD2,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_GPIO_PK2,Not Assigned,,,,,,,,,Not used,UNUSED
,,,GPIO_PK3,AP38,AJ31,unused_GPIO_PK3,GPIO3_PK.03,,,,,B,,,,,IQC0,I2S5B,RSVD2,RSVD3,RSVD2,pk3,vddio_gpio,,,pd,FALSE,,,RSVD2,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_GPIO_PK3,Not Assigned,,,,,,,,,Not used,UNUSED
,,,GPIO_PK4,AN34,AM33,unused_GPIO_PK4,GPIO3_PK.04,,,,,B,,,,,IQC1,RSVD1,RSVD2,RSVD3,RSVD1,pk4,vddio_gpio,wake14,,pd,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_GPIO_PK4,Not Assigned,,No,,,,,,,Not used,UNUSED
,,,GPIO_PK5,AT38,AL32,unused_GPIO_PK5,GPIO3_PK.05,,,,,B,,,,,IQC1,RSVD1,RSVD2,RSVD3,RSVD1,pk5,vddio_gpio,,,pd,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_GPIO_PK5,Not Assigned,,,,,,,,,Not used,UNUSED
,,,GPIO_PK6,AP33,AM32,unused_GPIO_PK6,GPIO3_PK.06,,,,,B,,,,,IQC1,RSVD1,RSVD2,RSVD3,RSVD1,pk6,vddio_gpio,wake15,,pd,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_GPIO_PK6,Not Assigned,,No,,,,,,,Not used,UNUSED
,,,GPIO_PK7,AN32,AN33,unused_GPIO_PK7,GPIO3_PK.07,,,,,B,,,,,IQC1,RSVD1,RSVD2,RSVD3,RSVD1,pk7,vddio_gpio,,,pd,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_GPIO_PK7,Not Assigned,,,,,,,,,Not used,UNUSED
,,,GPIO_PL0,AR36,AK32,unused_GPIO_PL0,GPIO3_PL.00,,,,,B,,,,,RSVD0,RSVD1,RSVD2,RSVD3,RSVD0,pl0,vddio_gpio,,,pd,FALSE,,,RSVD0,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_GPIO_PL0,Not Assigned,,,,,,,,,Not used,UNUSED
,,,GPIO_PL1,AP36,AM34,unused_GPIO_PL1,GPIO3_PL.01,SOC_THERM_OC2_N,,,,B,I,,,,SOC,RSVD1,RSVD2,RSVD3,RSVD1,pl1,vddio_gpio,wake21,,pd,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_GPIO_PL1,Not Assigned,,No,,,,,,,Not used,UNUSED
SPI,,,SPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8V,,
SPI0_MOSI,89,19,SPI1_MOSI,AN10,AP6,unused_SPI1_MOSI,GPIO3_PC.00,SPI1A_DOUT,,,,B,B,,,,SPI1,RSVD1,RSVD2,RSVD3,RSVD1,spi1_mosi_pc0,vddio_spi,,,pd,FALSE,,,GPIO_PC0,,PULL_DOWN,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PC.00,Input,Int PD,,,,,,,,SPI 0 Master Out / Slave In,Expansion Header
SPI0_MISO,93,21,SPI1_MISO,AV5,AL6,unused_SPI1_MISO,GPIO3_PC.01,SPI1A_DIN,,,,B,B,,,,SPI1,RSVD1,RSVD2,RSVD3,RSVD1,spi1_miso_pc1,vddio_spi,,,pd,FALSE,,,GPIO_PC1,,PULL_DOWN,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PC.01,Input,Int PD,,,,,,,,SPI 0 Master In / Slave Out,
SPI0_SCK,91,23,SPI1_SCK,AM8,AN6,unused_SPI1_SCK,GPIO3_PC.02,SPI1A_SCK,,,,B,B,,,,SPI1,RSVD1,RSVD2,RSVD3,RSVD1,spi1_sck_pc2,vddio_spi,,,pd,FALSE,,,GPIO_PC2,,PULL_DOWN,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PC.02,Input,Int PD,,,,,,,,SPI 0 Clock,
SPI0_CS0*,95,24,SPI1_CS0,AP7,AK6,unused_SPI1_CS0,GPIO3_PC.03,SPI1A_CS0,,,,B,B,,,,SPI1,RSVD1,RSVD2,RSVD3,RSVD1,spi1_cs0_pc3,vddio_spi,,,pu,FALSE,,,GPIO_PC3,,PULL_UP,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PC.03,Input,Int PU,,,,,,,,SPI 0 Chip Select 0,
SPI0_CS1*,97,26,SPI1_CS1,AM10,AK7,unused_SPI1_CS1,GPIO3_PC.04,SPI1A_CS1,,,,B,B,,,,SPI1,RSVD1,RSVD2,RSVD3,RSVD1,spi1_cs1_pc4,vddio_spi,,,pu,FALSE,,,GPIO_PC4,,PULL_UP,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PC.04,Input,Int PU,,,,,,,,SPI 0 Chip Select 1,
,,,SPI4_MOSI,AT6,AN8,unused_SPI4_MOSI,GPIO3_PC.07,,,,,B,,,,,SPI4,RSVD1,RSVD2,RSVD3,RSVD1,spi4_mosi_pc7,vddio_spi,,,pd,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_SPI4_MOSI,Not Assigned,,,,,,,,,Not used,UNUSED
,,,SPI4_MISO,AP8,AL8,unused_SPI4_MISO,GPIO3_PD.00,,,,,B,,,,,SPI4,RSVD1,RSVD2,RSVD3,RSVD1,spi4_miso_pd0,vddio_spi,,,pd,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_SPI4_MISO,Not Assigned,,,,,,,,,Not used,UNUSED
,,,SPI4_SCK,AT7,AP8,unused_SPI4_SCK,GPIO3_PC.05,,,,,B,,,,,SPI4,RSVD1,RSVD2,RSVD3,RSVD1,spi4_sck_pc5,vddio_spi,,,pd,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_SPI4_SCK,Not Assigned,,,,,,,,,Not used,UNUSED
,,,SPI4_CS0,AV7,AM8,unused_SPI4_CS0,GPIO3_PC.06,,,,,B,,,,,SPI4,RSVD1,RSVD2,RSVD3,RSVD1,spi4_cs0_pc6,vddio_spi,,,pu,FALSE,,,RSVD1,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_SPI4_CS0,Not Assigned,,,,,,,,,Not used,UNUSED
UART0_TXD,99,,UART3_TX,AV11,AF12,unused_UART3_TX,GPIO3_PD.01,UC3_TXD,SPI4B_SCK*,,,B,O,B,,,UARTC,SPI4,RSVD2,RSVD3,RSVD2,uart3_tx_pd1,vddio_spi,,boot_select2,pd,FALSE,,,UARTC,,NORMAL,NORMAL,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,UC3_TXD,Output,,,,,,,,,UART #0 Transmit,M.2 Key E
UART0_RXD,101,,UART3_RX,AP11,AK11,unused_UART3_RX,GPIO3_PD.02,UC3_RXD,SPI4B_DIN*,,,B,I,B,,,UARTC,SPI4,RSVD2,RSVD3,RSVD2,uart3_rx_pd2,vddio_spi,,,pd,FALSE,,,UARTC,,NORMAL,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,UC3_RXD,Input,,,,,,,,,UART #0 Receive,
UART0_RTS*,103,,UART3_RTS,AT12,AG12,unused_UART3_RTS,GPIO3_PD.03,UC3_RTS,SPI4B_DOUT*,,,B,O,B,,,UARTC,SPI4,RSVD2,RSVD3,RSVD2,uart3_rts_pd3,vddio_spi,,,pd,FALSE,,,UARTC,,PULL_UP,NORMAL,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,UC3_RTS,Output,Int PU,,,,,,,,UART #0 Request to Send,
UART0_CTS*,105,,UART3_CTS,AU11,AJ12,unused_UART3_CTS,GPIO3_PD.04,UC3_CTS,SPI4B_CS0*,,,B,I,B,,,UARTC,SPI4,RSVD2,RSVD3,RSVD2,uart3_cts_pd4,vddio_spi,wake7,,pu,FALSE,,,UARTC,,PULL_UP,NORMAL,ENABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,UC3_CTS,Input,Int PU,No,,,,,,,UART #0 Clear to Send,
,,,WIFI_EN,AU8,AL9,unused_WIFI_EN,GPIO3_PH.00,,,,,B,,,,,RSVD0,RSVD1,RSVD2,RSVD3,RSVD0,wifi_en_ph0,vddio_spi,,,pd,FALSE,,,GPIO_PH0,,NORMAL,NORMAL,DISABLE,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PH.00,Output,Drive 0,,,,,,,,WIFI_EN,WiFi Power Enable
,,,WIFI_RST,AT10,AJ11,unused_WIFI_RST,GPIO3_PH.01,,,,,B,,,,,RSVD0,RSVD1,RSVD2,RSVD3,RSVD0,wifi_rst_ph1,vddio_spi,,,pd,FALSE,,,RSVD0,,PULL_DOWN,TRISTATE,DISABLE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,unused_WIFI_RST,Not Assigned,,,,,,,,,Not used,UNUSED
,,,WIFI_WAKE_AP,AU10,AH11,unused_WIFI_WAKE_AP,GPIO3_PH.02,,,,,B,,,,,RSVD0,RSVD1,RSVD2,RSVD3,RSVD0,wifi_wake_ap_ph2,vddio_spi,wake8,,pd,FALSE,,,GPIO_PH2,,PULL_DOWN,NORMAL,ENABLE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,VALID,GPIO3_PH.02,Input,Int PD,Yes,,,,,,,WIFI_WAKE_AP,WiFi Wake Request to AP (Active High)
